        Body: b'{"volume": {"id": "1baae8b1-413e-4611-a97d-f00fbe5e53aa", "status": "creating", "size": 1, "availability_zone": "nova", "created_at": "2023-07-17T09:29:53.467720", "updated_at": null, "name": "tempest-VolumesTransfersTest-Volume-982571415", "description": null, "volume_type": "__DEFAULT__", "snapshot_id": null, "source_volid": null, "metadata": {}, "links": [{"rel": "self", "href": "http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}, {"rel": "bookmark", "href": "http://[LB_IP_ADDRESS]:8776/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}], "user_id": "9acdfaf9d383473dbe5272a5e7632c58", "bootable": "false", "encrypted": false, "replication_status": null, "consistencygroup_id": null, "multiattach": false, "attachments": [], "migration_status": null}}'
2023-07-17 09:29:53,563 13398 INFO     [tempest.lib.common.rest_client] Request (VolumesTransfersTest:test_create_list_delete_volume_transfer): 200 GET http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa 0.034s
2023-07-17 09:29:53,563 13398 DEBUG    [tempest.lib.common.rest_client] Request - Headers: {'Content-Type': 'application/json', 'Accept': 'application/json', 'X-Auth-Token': '<omitted>'}
        Body: None
    Response - Headers: {'date': 'Mon, 17 Jul 2023 09:29:53 GMT', 'server': 'Apache/2.4.52 (Ubuntu)', 'content-length': '1026', 'x-compute-request-id': 'req-f823f320-61a3-49d0-a7c3-b9b684f95aa5', 'openstack-api-version': 'volume 3.0', 'vary': 'OpenStack-API-Version', 'x-openstack-request-id': 'req-f823f320-61a3-49d0-a7c3-b9b684f95aa5', 'connection': 'close', 'content-type': 'application/json', 'status': '200', 'content-location': 'http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa'}
        Body: b'{"volume": {"id": "1baae8b1-413e-4611-a97d-f00fbe5e53aa", "status": "creating", "size": 1, "availability_zone": "nova", "created_at": "2023-07-17T09:29:53.000000", "updated_at": null, "name": "tempest-VolumesTransfersTest-Volume-982571415", "description": null, "volume_type": "__DEFAULT__", "snapshot_id": null, "source_volid": null, "metadata": {}, "links": [{"rel": "self", "href": "http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}, {"rel": "bookmark", "href": "http://[LB_IP_ADDRESS]:8776/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}], "user_id": "9acdfaf9d383473dbe5272a5e7632c58", "bootable": "false", "encrypted": false, "replication_status": null, "consistencygroup_id": null, "multiattach": false, "attachments": [], "migration_status": null, "os-vol-mig-status-attr:migstat": null, "os-vol-mig-status-attr:name_id": null, "os-vol-host-attr:host": null, "os-vol-tenant-attr:tenant_id": "4d2d18b398764327881d79954d30d0c6"}}'
2023-07-17 09:29:54,611 13398 INFO     [tempest.lib.common.rest_client] Request (VolumesTransfersTest:test_create_list_delete_volume_transfer): 200 G
    ET http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa 0.038s
2023-07-17 09:29:54,611 13398 DEBUG    [tempest.lib.common.rest_client] Request - Headers: {'Content-Type': 'application/json', 'Accept': 'application/json', 'X-Auth-Token': '<omitted>'}
        Body: None
    Response - Headers: {'date': 'Mon, 17 Jul 2023 09:29:54 GMT', 'server': 'Apache/2.4.52 (Ubuntu)', 'content-length': '1084', 'x-compute-request-id': 'req-89cd7268-0292-441d-aa7c-466b2bba58d8', 'openstack-api-version': 'volume 3.0', 'vary': 'OpenStack-API-Version', 'x-openstack-request-id': 'req-89cd7268-0292-441d-aa7c-466b2bba58d8', 'connection': 'close', 'content-type': 'application/json', 'status': '200', 'content-location': 'http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa'}
        Body: b'{"volume": {"id": "1baae8b1-413e-4611-a97d-f00fbe5e53aa", "status": "creating", "size": 1, "availability_zone": "nova", "created_at": "2023-07-17T09:29:53.000000", "updated_at": "2023-07-17T09:29:54.000000", "name": "tempest-VolumesTransfersTest-Volume-982571415", "description": null, "volume_type": "__DEFAULT__", "snapshot_id": null, "source_volid": null, "metadata": {}, "links": [{"rel": "self", "href": "http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}, {"rel": "bookmark", "href": "http://[LB_IP_ADDRESS]:8776/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}], "user_id": "9acdfaf9d383473dbe5272a5e7632c58", "bootable": "false", "encrypted": false, "replication_status": null, "consistencygroup_id": null, "multiattach": false, "attachments": [], "migration_status": null, "os-vol-mig-status-attr:migstat": null, "os-vol-mig-status-attr:name_id": null, "os-vol-host-attr:host": "rack02-server70@LIGHTOSiptkjp#iptkjp", "os-vol-tenant-attr:tenant_id": "4d2d18b398764327881d79954d30d0c6"}}'
2023-07-17 09:29:55,661 13398 INFO     [tempest.lib.common.rest_client] Request (VolumesTransfersTest:test_create_list_delete_volume_transfer): 200 GET http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa 0.038s
2023-07-17 09:29:55,661 13398 DEBUG    [tempest.lib.common.rest_client] Request - Headers: {'Content-Type': 'application/json', 'Accept': 'application/json', 'X-Auth-Token': '<omitted>'}
        Body: None
    Response - Headers: {'date': 'Mon, 17 Jul 2023 09:29:55 GMT', 'server': 'Apache/2.4.52 (Ubuntu)', 'content-length': '1084', 'x-compute-request-id': 'req-4676c33f-64f1-43e9-a6d0-79acb2315cf0', 'openstack-api-version': 'volume 3.0', 'vary': 'OpenStack-API-Version', 'x-openstack-request-id': 'req-4676c33f-64f1-43e9-a6d0-79acb2315cf0', 'connection': 'close', 'content-type': 'application/json', 'status': '200', 'content-location': 'http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa'}
        Body: b'{"volume": {"id": "1baae8b1-413e-4611-a97d-f00fbe5e53aa", "status": "creating", "size": 1, "availability_zone": "nova", "created_at": "2023-07-17T09:29:53.000000", "updated_at": "2023-07-17T09:29:54.000000", "name": "tempest-VolumesTransfersTest-Volume-982571415", "description": null, "volume_type": "__DEFAULT__", "snapshot_id": null, "source_volid": null, "metadata": {}, "links": [{"rel": "self", "href": "http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}, {"rel": "bookmark", "href": "http://[LB_IP_ADDRESS]:8776/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa"}], "user_id": "9acdfaf9d383473dbe5272a5e7632c58", "bootable": "false", "encrypted": false, "replication_status": null, "consistencygroup_id": null, "multiattach": false, "attachments": [], "migration_status": null, "os-vol-mig-status-attr:migstat": null, "os-vol-mig-status-attr:name_id": null, "os-vol-host-attr:host": "rack02-server70@LIGHTOSiptkjp#iptkjp", "os-vol-tenant-attr:tenant_id": "4d2d18b398764327881d79954d30d0c6"}}'
2023-
    07-17 09:29:56,712 13398 INFO     [tempest.lib.common.rest_client] Request (VolumesTransfersTest:test_create_list_delete_volume_transfer): 200 GET http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa 0.040s
2023-07-17 09:29:56,713 13398 DEBUG    [tempest.lib.common.rest_client] Request - Headers: {'Content-Type': 'application/json', 'Accept': 'application/json', 'X-Auth-Token': '<omitted>'}
        Body: None
    Response - Headers: {'date': 'Mon, 17 Jul 2023 09:29:56 GMT', 'server': 'Apache/2.4.52 (Ubuntu)', 'content-length': '1047', 'x-compute-request-id': 'req-b9cbce0e-1a53-4b5d-a049-07c4646e5912', 'openstack-api-version': 'volume 3.0', 'vary': 'OpenStack-API-Version', 'x-openstack-request-id': 'req-b9cbce0e-1a53-4b5d-a049-07c4646e5912', 'connection': 'close', 'content-type': 'application/json', 'status': '200', 'content-location': 'http://[LB_IP_ADDRESS]:8776/v3/4d2d18b398764327881d79954d30d0c6/volumes/1baae8b1-413e-4611-a97d-f00fbe5e53aa'}
